"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Summary Quote","Exchange"
"AINV","Apollo Investment Corporation","7.76","$1.84B","2004","nan","nan","http://www.nasdaq.com/symbol/ainv","NASDAQ"
"AAPL","Apple Inc.","125.32","$729.96B","1980","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/aapl","NASDAQ"
"ARCI","Appliance Recycling Centers of America, Inc.","2.15","$12.47M","nan","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci","NASDAQ"
"APDN","Applied DNA Sciences Inc","2.65","$46.02M","nan","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdn","NASDAQ"
"APDNW","Applied DNA Sciences Inc","1.14","nan","nan","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdnw","NASDAQ"
"AGTC","Applied Genetic Technologies Corporation","20.29","$333.6M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/agtc","NASDAQ"
"AMAT","Applied Materials, Inc.","22.27","$27.36B","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/amat","NASDAQ"
"AMCC","Applied Micro Circuits Corporation","4.94","$390.95M","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/amcc","NASDAQ"
"AAOI","Applied Optoelectronics, Inc.","13.46","$200.39M","2013","Technology","Semiconductors","http://www.nasdaq.com/symbol/aaoi","NASDAQ"
"AREX","Approach Resources Inc.","7.33","$297.46M","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arex","NASDAQ"
"APRI","Apricus Biosciences, Inc","1.81","$91.25M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apri","NASDAQ"
"APTO","Aptose Biosciences, Inc.","5.41","$63.66M","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/apto","NASDAQ"
"AQXP","Aquinox Pharmaceuticals, Inc.","7.96","$85.31M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aqxp","NASDAQ"
"AUMA","AR Capital Acquisition Corp.","9.875","$296.25M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/auma","NASDAQ"
"AUMAU","AR Capital Acquisition Corp.","9.949","nan","2014","nan","nan","http://www.nasdaq.com/symbol/aumau","NASDAQ"
"AUMAW","AR Capital Acquisition Corp.","0.45","nan","2014","Finance","Business Services","http://www.nasdaq.com/symbol/aumaw","NASDAQ"
"ARDM","Aradigm Corporation","6.86","$101.03M","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ardm","NASDAQ"
"PETX","Aratana Therapeutics, Inc.","15.64","$546M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/petx","NASDAQ"
"ARCW","ARC Group Worldwide, Inc.","6.11","$92.14M","nan","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw","NASDAQ"
"ABIO","ARCA biopharma, Inc.","0.84","$17.81M","nan","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio","NASDAQ"
"ARCB","ArcBest Corporation","37.07","$963.3M","nan","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/arcb","NASDAQ"
"ACGL","Arch Capital Group Ltd.","61.91","$7.75B","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl","NASDAQ"
"ACAT","Arctic Cat Inc.","36.61","$473.98M","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat","NASDAQ"
"ARDX","Ardelyx, Inc.","13.02","$242.15M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ardx","NASDAQ"
"ARNA","Arena Pharmaceuticals, Inc.","4.46","$1.08B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna","NASDAQ"
"ARCC","Ares Capital Corporation","17.14","$5.38B","2004","nan","nan","http://www.nasdaq.com/symbol/arcc","NASDAQ"
"AGII","Argo Group International Holdings, Ltd.","50.74","$1.3B","nan","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii","NASDAQ"
"AGIIL","Argo Group International Holdings, Ltd.","25.13","nan","nan","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil","NASDAQ"
"ARGS","Argos Therapeutics, Inc.","8.97","$176.31M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/args","NASDAQ"
"ARIS","ARI Network Services, Inc.","3.4","$48.79M","1991","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aris","NASDAQ"
"ARIA","ARIAD Pharmaceuticals, Inc.","8.18","$1.53B","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aria","NASDAQ"
"ARKR","Ark Restaurants Corp.","24.605","$83.29M","nan","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr","NASDAQ"
"ARMH","ARM Holdings plc","48.835","$22.99B","nan","Technology","Semiconductors","http://www.nasdaq.com/symbol/armh","NASDAQ"
"ARTX","Arotech Corporation","3.16","$77.64M","1994","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx","NASDAQ"
"ARQL","ArQule, Inc.","2.26","$141.95M","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql","NASDAQ"
"ARRY","Array BioPharma Inc.","7.44","$1.04B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry","NASDAQ"
"ARRS","ARRIS Group, Inc.","29.305","$4.25B","nan","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs","NASDAQ"
"DWAT","Arrow DWA Tactical ETF","10.67","nan","nan","nan","nan","http://www.nasdaq.com/symbol/dwat","NASDAQ"
"AROW","Arrow Financial Corporation","27.23","$345.78M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/arow","NASDAQ"
"ARWR","Arrowhead Research Corporation","7.6","$416.42M","nan","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/arwr","NASDAQ"
"ARTNA","Artesian Resources Corporation","21.6","$192.65M","nan","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna","NASDAQ"
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","4.5986","$18.62M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw","NASDAQ"
"ARUN","Aruba Networks, Inc.","24.48","$2.66B","2007","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/arun","NASDAQ"
"PUMP","Asante Solutions, Inc.","nan","nan","nan","nan","nan","http://www.nasdaq.com/symbol/pump","NASDAQ"
"ASBB","ASB Bancorp, Inc.","21.05","$92.17M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb","NASDAQ"
"ASNA","Ascena Retail Group, Inc.","14.26","$2.32B","nan","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna","NASDAQ"
"ASND","Ascendis Pharma A/S","17.39","$398.85M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asnd","NASDAQ"
"ASCMA","Ascent Capital Group, Inc.","40.82","$552.93M","nan","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma","NASDAQ"
"ASTI","Ascent Solar Technologies, Inc.","0.92","$23.16M","nan","Technology","Semiconductors","http://www.nasdaq.com/symbol/asti","NASDAQ"
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.3501","$32.43M","nan","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc","NASDAQ"
"ASMI","ASM International N.V.","46.42","$2.96B","nan","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asmi","NASDAQ"
"ASML","ASML Holding N.V.","100.74","$43.61B","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml","NASDAQ"
"AZPN","Aspen Technology, Inc.","38.44","$3.39B","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn","NASDAQ"
"ASMB","Assembly Biosciences, Inc.","13.9","$148.66M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asmb","NASDAQ"
"ASFI","Asta Funding, Inc.","8.22","$106.74M","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi","NASDAQ"
"ASTE","Astec Industries, Inc.","42","$963.28M","1986","Capital Goods","Constructionang Equipment/Trucks","http://www.nasdaq.com/symbol/aste","NASDAQ"
"ALOT","Astro-Med, Inc.","14","$101.35M","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot","NASDAQ"
"ATRO","Astronics Corporation","73.07","$1.6B","nan","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro","NASDAQ"
"ASTC","Astrotech Corporation","3.12","$62.44M","nan","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc","NASDAQ"
"ASUR","Asure Software Inc","5.66","$34.3M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/asur","NASDAQ"
"ATAI","ATA Inc.","3.89","$89.65M","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai","NASDAQ"
"ATRA","Atara Biotherapeutics, Inc.","43.18","$1.05B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/atra","NASDAQ"
"ATHN","athenahealth, Inc.","117.65","$4.49B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn","NASDAQ"
"AFCB","Athens Bancshares Corporation","24.601","$44.2M","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/afcb","NASDAQ"
"ATHX","Athersys, Inc.","2.79","$223.86M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx","NASDAQ"
"AAME","Atlantic American Corporation","3.96","$81.5M","nan","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame","NASDAQ"
"ACFC","Atlantic Coast Financial Corporation","4.19","$64.98M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc","NASDAQ"
"ATNI","Atlantic Tele-Network, Inc.","73.33","$1.17B","nan","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni","NASDAQ"
"ATLC","Atlanticus Holdings Corporation","2.23","$31.06M","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc","NASDAQ"
"AAWW","Atlas Air Worldwide Holdings","42.96","$1.07B","nan","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww","NASDAQ"
"AFH","Atlas Financial Holdings, Inc.","17.95","$211.43M","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh","NASDAQ"
"ATML","Atmel Corporation","8.14","$3.39B","1991","Technology","Semiconductors","http://www.nasdaq.com/symbol/atml","NASDAQ"
"ATOS","Atossa Genetics Inc.","1.65","$41.9M","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atos","NASDAQ"
"ATRC","AtriCure, Inc.","21.68","$598.17M","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc","NASDAQ"
"ATRI","ATRION Corporation","337.99","$633M","nan","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri","NASDAQ"
"ATRM","ATRM Holdings, Inc.","3.16","$3.75M","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/atrm","NASDAQ"
"ATTU","Attunity Ltd.","9.965","$151.26M","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu","NASDAQ"
"AUBN","Auburn National Bancorporation, Inc.","24.847","$90.53M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn","NASDAQ"
"ADNC","Audience, Inc.","4.44","$103.85M","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/adnc","NASDAQ"
"AUDC","AudioCodes Ltd.","4.87","$202.7M","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc","NASDAQ"
"AUPH","Aurinia Pharmaceuticals Inc","4.4199","$140.63M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auph","NASDAQ"
"EARS","Auris Medical Holding AG","5.43","$157.22M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ears","NASDAQ"
"ASPX","Auspex Pharmaceuticals, Inc.","100.55","$3.2B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aspx","NASDAQ"
"ADAT","Authentidate Holding Corp.","0.3","$12.53M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/adat","NASDAQ"
"ABTL","Autobytel Inc.","15.25","$135.43M","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl","NASDAQ"
"ADSK","Autodesk, Inc.","59.82","$13.59B","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk","NASDAQ"
"ADP","Automatic Data Processing, Inc.","85.92","$40.83B","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/adp","NASDAQ"
"AVGO","Avago Technologies Limited","125.02","$32.08B","2009","Technology","Semiconductors","http://www.nasdaq.com/symbol/avgo","NASDAQ"
"AAVL","Avalanche Biotechnologies, Inc.","38","$958.42M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aavl","NASDAQ"
"AVNU","Avenue Financial Holdings, Inc.","12.3","$123.12M","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/avnu","NASDAQ"
"AVEO","AVEO Pharmaceuticals, Inc.","1.61","$83.94M","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo","NASDAQ"
"AVNW","Aviat Networks, Inc.","1.19","$74.17M","nan","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/avnw","NASDAQ"
"AVID","Avid Technology, Inc.","15.55","$613.7M","1993","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/avid","NASDAQ"
"AVGR","Avinger, Inc.","11.54","$141.11M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/avgr","NASDAQ"
"CAR","Avis Budget Group, Inc.","57.44","$6.1B","nan","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car","NASDAQ"
"AWRE","Aware, Inc.","4.5","$102.9M","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/awre","NASDAQ"
"ACLS","Axcelis Technologies, Inc.","2.58","$292.79M","2000","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acls","NASDAQ"
"AXPW","Axion Power International, Inc.","0.035","$249806.59","nan","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/axpw","NASDAQ"
"AXPWW","Axion Power International, Inc.","0.02","nan","nan","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/axpww","NASDAQ"
"AXGN","AxoGen, Inc.","3.22","$80.26M","nan","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/axgn","NASDAQ"
"AXTI","AXT Inc","2.58","$84.73M","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/axti","NASDAQ"
"BCOM","B Communications Ltd.","16.5","$493.17M","nan","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/bcom","NASDAQ"
"BOSC","B.O.S. Better Online Solutions","1.9999","$2.68M","nan","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc","NASDAQ"
"BEAV","B/E Aerospace, Inc.","62.9","$6.67B","1990","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/beav","NASDAQ"
"BIDU","Baidu, Inc.","208.51","$73.2B","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/bidu","NASDAQ"
"BCPC","Balchem Corporation","56.28","$1.74B","nan","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bcpc","NASDAQ"
"BWINA","Baldwin & Lyons, Inc.","23.46","$352.38M","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwina","NASDAQ"
"BWINB","Baldwin & Lyons, Inc.","23.29","$349.83M","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwinb","NASDAQ"
"BLDP","Ballard Power Systems, Inc.","2.11","$278.74M","nan","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bldp","NASDAQ"
"BANF","BancFirst Corporation","61.35","$951.2M","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/banf","NASDAQ"
"BANFP","BancFirst Corporation","27.17","$27.17M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/banfp","NASDAQ"
"BKMU","Bank Mutual Corporation","7.43","$346.73M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkmu","NASDAQ"
"BOCH","Bank of Commerce Holdings (CA)","5.68","$75.55M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/boch","NASDAQ"
"BMRC","Bank of Marin Bancorp","50.9","$302.46M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/bmrc","NASDAQ"
"BKSC","Bank of South Carolina Corp.","14.87","$66.34M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/bksc","NASDAQ"
"BOTJ","Bank of the James Financial Group, Inc.","11","$37.09M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/botj","NASDAQ"
"OZRK","Bank of the Ozarks","37.28","$3.23B","1997","Finance","Major Banks","http://www.nasdaq.com/symbol/ozrk","NASDAQ"
"BFIN","BankFinancial Corporation","13.51","$285.09M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bfin","NASDAQ"
"BWFG","Bankwell Financial Group, Inc.","19.62","$142.11M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bwfg","NASDAQ"
"BANR","Banner Corporation","45.72","$895.17M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/banr","NASDAQ"
"TAPR","Barclays Inverse US Treasury Composite ETN","28.9799","nan","nan","Finance","Commercial Banks","http://www.nasdaq.com/symbol/tapr","NASDAQ"
"BHAC","Barington/Hilco Acquisition Corp.","9.78","nan","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhac","NASDAQ"
"BHACR","Barington/Hilco Acquisition Corp.","0.28","nan","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacr","NASDAQ"
"BHACU","Barington/Hilco Acquisition Corp.","10","nan","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacu","NASDAQ"
"BHACW","Barington/Hilco Acquisition Corp.","0.18","nan","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacw","NASDAQ"
"BBSI","Barrett Business Services, Inc.","41.98","$299.64M","1993","Technology","Professional Services","http://www.nasdaq.com/symbol/bbsi","NASDAQ"
"BSET","Bassett Furniture Industries, Incorporated","28.72","$303.57M","nan","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/bset","NASDAQ"
"BYBK","Bay Bancorp, Inc.","5.21","$57.47M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/bybk","NASDAQ"
